CLT	DSS	LbGP	MeanDecreaseAccuracy	MeanDecreaseGini
OTU000976	0	0	0	0	0
OTU000977	0	0	0	0	0
OTU000988	0	0	0	0	0.00188888888888889
OTU000990	0	0	0	0	0
OTU000992	0	0	0	0	0
OTU000996	0	0	0	0	0.00189473684210526
OTU001010	0	0	0	0	0.00333333333333333
OTU001019	0	0	0	0	0
OTU001028	0	0	0	0	0.004875
OTU001029	0	0	0	0	0
OTU001037	0	0	0	0	0
OTU001043	0	0	0	0	0.0015
OTU001045	0	0	0	0	0
OTU001051	0	0	0	0	0
OTU001060	0	0	0	0	0
OTU001062	0	0	0	0	0.0045
OTU001086	0	0	0	0	0.0024
OTU001094	0	0	0	0	0
OTU001105	0	0	0	0	0.0016
OTU001107	0	0	0	0	0
OTU001108	0	0	0	0	0
OTU001109	0	0	0	0	0
OTU001111	0	0	0	0	0
OTU001112	0	0	0	0	0
OTU001114	0	0	0	0	0.00188235294117647
OTU001115	0	0	0	0	0.00462727272727273
OTU001123	0	0	0	0	0
OTU001129	0	0	0	0	0.00507222222222222
OTU001133	0	0	0	0	0
OTU001134	0	0	0	0	0
OTU001136	0	0	0	0	0
OTU001139	0	0	0	0	0.00185714285714286
OTU001142	0	0	0	0	0.00684185222672065
OTU001145	0	0	0	0	0
OTU001148	0	0	0	0	0
OTU001151	0	0	0	0	0
OTU001152	0	0	0	0	0
OTU001153	0	0	0	0	0
OTU001160	0	0	0	0	0.000833333333333334
OTU001162	0	0	0	0	0.00186666666666667
OTU001166	0	0	0	0	0
OTU001167	0	0	0	0	0
OTU001174	0	0	0	0	0
OTU001175	0	0	0	0	0
OTU001187	0	0	0	0	0.00686666666666667
OTU001191	0	0	0	0	0
OTU001204	0	0	0	0	0
OTU001205	0	0	0	0	0
OTU001207	0	0	0	0	0.00184615384615385
OTU001227	0	0	0	0	0
OTU001232	0	0	0	0	0
OTU001233	0	0	0	0	0.00155128205128205
OTU001243	0	0	0	0	0
OTU001247	0	0	0	0	0
OTU001252	0	0	0	0	0
OTU001254	0	0	0	0	0
OTU001256	0	0	0	0	0.00355555555555556
OTU001265	0	0	0	0	0
OTU001266	0	0	0	0	0
OTU001268	0	0	0	0	0
OTU001300	0	0	0	0	0.0018
OTU001315	0	0	0	0	0.00188235294117647
OTU001326	0	0	0	0	0
OTU001327	0	0	0	0	0.00352941176470588
OTU001336	0	0	0	0	0.00340842490842491
OTU001342	0	0	0	0	0.00181818181818182
OTU001360	0	0	0	0	0
OTU001392	0	0	0	0	0
OTU001400	0	0	0	0	0
OTU001414	0	0	0	0	0
OTU000789	0	0	0	0	0.0015
OTU000819	0	0	0	0	0
OTU000863	0	0	0	0	0
OTU001008	0	0	0	0	0
OTU001013	0	0	0	0	0
OTU001021	0	0	0	0	0
OTU001022	0	0	0	0	0
OTU001024	0	0	0	0	0
OTU001030	0	0	0	0	0
OTU001034	0	0	0	0	0
OTU001040	0	0	0	0	0
OTU001047	0	0	0	0	0
OTU001052	0	0	0	0	0
OTU001054	0	0	0	0	0
OTU001055	0	0	0	0	0
OTU001061	0	0	0	0	0
OTU001065	0	0	0	0	0.00665131578947368
OTU001066	0	0	0	0	0
OTU001067	0	0	0	0	0
OTU001076	0	0	0	0	0
OTU001077	0	0	0	0	0
OTU001080	0	0	0	0	0
OTU001092	0	0	0	0	0
OTU001097	0	0	0	0	0
OTU001100	0	0	0	0	0.00355555555555556
OTU001102	0	0	0	0	0
OTU001103	0	0	0	0	0
OTU001110	0	0	0	0	0
OTU001116	0	0	0	0	0
OTU001118	0	0	0	0	0
OTU001122	0	0	0	0	0
OTU001125	0	0	0	0	0
OTU001131	0	0	0	0	0
OTU001138	0	0	0	0	0.0015
OTU001141	0	0	0	0	0.00175
OTU001146	0	0	0	0	0
OTU001156	0	0	0	0	0.001875
OTU001165	0	0	0	0	0.00181818181818182
OTU001169	0	0	0	0	0.00702222222222222
OTU001172	0	0	0	0	0
OTU001183	0	0	0	0	0
OTU001184	0	0	0	0	0
OTU001186	0	0	0	0	0
OTU001188	0	0	0	0	0.00297619047619048
OTU001193	0	0	0	0	0.00166666666666667
OTU001194	0	0	0	0	0
OTU001197	0	0	0	0	0
OTU001198	0	0	0	0	0
OTU001200	0	0	0	0	0
OTU001202	0	0	0	0	0
OTU001211	0	0	0	0	0
OTU001214	0	0	0	0	0
OTU001215	0	0	0	0	0
OTU001218	0	0	0	0	0.00547380952380952
OTU001219	0	0	0	0	0
OTU001221	0	0	0	0	0
OTU001223	0	0	0	0	0
OTU001224	0	0	0	0	0
OTU001225	0	0	0	0	0
OTU001226	0	0	0	0	0.00754994605497702
OTU001229	0	0	0	0	0
OTU001230	0	0	0	0	0
OTU001237	0	0	0	0	0
OTU001246	0	0	0	0	0
OTU001249	0	0	0	0	0
OTU001253	0	0	0	0	0
OTU001258	0	0	0	0	0
OTU001267	0	0	0	0	0
OTU001269	0	0	0	0	0
OTU001272	0	0	0	0	0
OTU001273	0	0	0	0	0
OTU001275	0	0	0	0	0.00185714285714286
OTU001277	0	0	0	0	0.00181818181818182
OTU001281	0	0	0	0	0
OTU001288	0	0	0	0	0
OTU001291	0	0	0	0	0
OTU001296	0	0	0	0	0.00295384615384615
OTU001304	0	0	0	0	0
OTU001308	0	0	0	0	0.001875
OTU001313	0	0	0	0	0
OTU001314	0	0	0	0	0
OTU001317	0	0	0	0	0
OTU001318	0	0	0	0	0
OTU001322	0	0	0	0	0
OTU001328	0	0	0	0	0
OTU001333	0	0	0	0	0
OTU001335	0	0	0	0	0.00188235294117647
OTU001340	0	0	0	0	0.00675297906602255
OTU001344	0	0	0	0	0
OTU001348	0	0	0	0	0
OTU001349	0	0	0	0	0
OTU001350	0	0	0	0	0
OTU001352	0	0	0	0	0
OTU001353	0	0	0	0	0
OTU001356	0	0	0	0	0
OTU001357	0	0	0	0	0
OTU001366	0	0	0	0	0
OTU001372	0	0	0	0	0
OTU001374	0	0	0	0	0
OTU001375	0	0	0	0	0
OTU001377	0	0	0	0	0.00188235294117647
OTU001391	0	0	0	0	0
OTU001393	0	0	0	0	0
OTU001396	0	0	0	0	0
OTU001404	0	0	0	0	0
OTU001406	0	0	0	0	0
OTU001410	0	0	0	0	0
OTU001418	0	0	0	0	0
OTU001422	0	0	0	0	0
OTU001425	0	0	0	0	0
OTU001426	0	0	0	0	0
OTU001428	0	0	0	0	0
OTU001435	0	0	0	0	0
OTU001439	0	0	0	0	0
OTU001452	0	0	0	0	0.0035
OTU001460	0	0	0	0	0
OTU001462	0	0	0	0	0
OTU001468	0	0	0	0	0
OTU001473	0	0	0	0	0.00177777777777778
OTU001475	0	0	0	0	0
OTU001490	0	0	0	0	0
OTU001492	0	0	0	0	0
OTU001496	0	0	0	0	0
OTU001500	0	0	0	0	0.00188235294117647
OTU001505	0	0	0	0	0
OTU001506	0	0	0	0	0
OTU001512	0	0	0	0	0.004875
OTU001525	0	0	0	0	0
OTU001537	0	0	0	0	0
OTU001538	0	0	0	0	0
OTU001544	0	0	0	0	0
OTU001549	0	0	0	0	0
OTU001554	0	0	0	0	0
OTU001564	0	0	0	0	0
OTU001566	0	0	0	0	0
OTU001570	0	0	0	0	0
OTU001588	0	0	0	0	0
OTU001594	0	0	0	0	0
OTU001597	0	0	0	0	0
OTU001607	0	0	0	0	0
OTU001608	0	0	0	0	0
OTU001626	0	0	0	0	0
OTU001629	0	0	0	0	0.001875
OTU001633	0	0	0	0	0
OTU001640	0	0	0	0	0
OTU001641	0	0	0	0	0
OTU001654	0	0	0	0	0.00188235294117647
OTU001657	0	0	0	0	0
OTU001663	0	0	0	0	0
OTU001667	0	0	0	0	0
OTU001671	0	0	0	0	0
OTU001697	0	0	0	0	0.00165454545454545
OTU001705	0	0	0	0	0
OTU001711	0	0	0	0	0
OTU001712	0	0	0	0	0
OTU001715	0	0	0	0	0.00188235294117647
OTU001724	0	0	0	0	0
OTU001728	0	0	0	0	0.0019
OTU000936	0	0	0	0	0
OTU000956	0	0	0	0	0
OTU000962	0	0	0	0	0
OTU000968	0	0	0	0	0
OTU001003	0	0	0	0	0
OTU001004	0	0	0	0	0
OTU001015	0	0	0	0	0
OTU001027	0	0	0	0	0
OTU001050	0	0	0	0	0
OTU001059	0	0	0	0	0.00373504273504274
OTU001073	0	0	0	0	0.00537777777777778
OTU001084	0	0	0	0	0
OTU001093	0	0	0	0	0
OTU001099	0	0	0	0	0
OTU001124	0	0	0	0	0
OTU001126	0	0	0	0	0
OTU001127	0	0	0	0	0
OTU001135	0	0	0	0	0
OTU001143	0	0	0	0	0
OTU001147	0	0	0	0	0
OTU001155	0	0	0	0	0
OTU001158	0	0	0	0	0.00189473684210526
OTU001163	0	0	0	0	0
OTU001168	0	0	0	0	0
OTU001171	0	0	0	0	0.00171428571428571
OTU001177	0	0	0	0	0
OTU001178	0	0	0	0	0
OTU001179	0	0	0	0	0
OTU001180	0	0	0	0	0
OTU001182	0	0	0	0	0
OTU001185	0	0	0	0	0.00160952380952381
OTU001189	0	0	0	0	0
OTU001192	0	0	0	0	0
OTU001195	0	0	0	0	0
OTU001206	0	0	0	0	0
OTU001208	0	0	0	0	0
OTU001209	0	0	0	0	0.00133333333333333
OTU001212	0	0	0	0	0
OTU001220	0	0	0	0	0.00184615384615385
OTU001231	0	0	0	0	0
OTU001240	0	0	0	0	0
OTU001241	0	0	0	0	0
OTU001242	0	0	0	0	0
OTU001244	0	0	0	0	0.00188888888888889
OTU001248	0	0	0	0	0
OTU001255	0	0	0	0	0
OTU001257	0	0	0	0	0
OTU001260	0	0	0	0	0
OTU001261	0	0	0	0	0
OTU001262	0	0	0	0	0
OTU001263	0	0	0	0	0
OTU001274	0	0	0	0	0
OTU001276	0	0	0	0	0
OTU001279	0	0	0	0	0
OTU001286	0	0	0	0	0
OTU001287	0	0	0	0	0
OTU001289	0	0	0	0	0
OTU001294	0	0	0	0	0
OTU001295	0	0	0	0	0
OTU001297	0	0	0	0	0
OTU001298	0	0	0	0	0
OTU001299	0	0	0	0	0
OTU001306	0	0	0	0	0
OTU001307	0	0	0	0	0.00581098901098901
OTU001310	0	0	0	0	0
OTU001311	0	0	0	0	0
OTU001316	0	0	0	0	0
OTU001323	0	0	0	0	0.00185714285714286
OTU001329	0	0	0	0	0
OTU001334	0	0	0	0	0
OTU001337	0	0	0	0	0
OTU001339	0	0	0	0	0
OTU001345	0	0	0	0	0
OTU001347	0	0	0	0	0
OTU001351	0	0	0	0	0
OTU001354	0	0	0	0	0
OTU001355	0	0	0	0	0
OTU001358	0	0	0	0	0
OTU001361	0	0	0	0	0.00181818181818182
OTU001362	0	0	0	0	0
OTU001365	0	0	0	0	0
OTU001367	0	0	0	0	0
OTU001371	0	0	0	0	0
OTU001373	0	0	0	0	0
OTU001378	0	0	0	0	0
OTU001381	0	0	0	0	0
OTU001382	0	0	0	0	0
OTU001389	0	0	0	0	0
OTU001397	0	0	0	0	0
OTU001398	0	0	0	0	0
OTU001402	0	0	0	0	0
OTU001405	0	0	0	0	0
OTU001407	0	0	0	0	0
OTU001408	0	0	0	0	0.0045
OTU001412	0	0	0	0	0
OTU001417	0	0	0	0	0
OTU001419	0	0	0	0	0
OTU001423	0	0	0	0	0.00506178582263121
OTU001424	0	0	0	0	0
OTU001431	0	0	0	0	0
OTU001437	0	0	0	0	0.0018
OTU001438	0	0	0	0	0.00190476190476191
OTU001440	0	0	0	0	0
OTU001441	0	0	0	0	0
OTU001442	0	0	0	0	0
OTU001443	0	0	0	0	0.00166666666666667
OTU001445	0	0	0	0	0
OTU001446	0	0	0	0	0.00185714285714286
OTU001447	0	0	0	0	0
OTU001448	0	0	0	0	0
OTU001449	0	0	0	0	0
OTU001451	0	0	0	0	0
OTU001453	0	0	0	0	0
OTU001454	0	0	0	0	0
OTU001455	0	0	0	0	0
OTU001456	0	0	0	0	0
OTU001458	0	0	0	0	0
OTU001459	0	0	0	0	0
OTU001461	0	0	0	0	0
OTU001463	0	0	0	0	0
OTU001466	0	0	0	0	0
OTU001469	0	0	0	0	0.00174285714285714
OTU001471	0	0	0	0	0
OTU001478	0	0	0	0	0
OTU001479	0	0	0	0	0
OTU001480	0	0	0	0	0
OTU001481	0	0	0	0	0
OTU001482	0	0	0	0	0
OTU001485	0	0	0	0	0
OTU001486	0	0	0	0	0
OTU001489	0	0	0	0	0
OTU001493	0	0	0	0	0
OTU001494	0	0	0	0	0
OTU001495	0	0	0	0	0
OTU001497	0	0	0	0	0.00494117647058824
OTU001503	0	0	0	0	0
OTU001504	0	0	0	0	0
OTU001507	0	0	0	0	0
OTU001510	0	0	0	0	0
OTU001513	0	0	0	0	0.00183333333333333
OTU001516	0	0	0	0	0.00183333333333333
OTU001517	0	0	0	0	0
OTU001520	0	0	0	0	0
OTU001522	0	0	0	0	0.00186666666666667
OTU001524	0	0	0	0	0
OTU001527	0	0	0	0	0
OTU001528	0	0	0	0	0
OTU001529	0	0	0	0	0
OTU001531	0	0	0	0	0
OTU001532	0	0	0	0	0
OTU001536	0	0	0	0	0
OTU001540	0	0	0	0	0
OTU001541	0	0	0	0	0
OTU001545	0	0	0	0	0
OTU001550	0	0	0	0	0
OTU001553	0	0	0	0	0
OTU001558	0	0	0	0	0
OTU001567	0	0	0	0	0
OTU001568	0	0	0	0	0
OTU001571	0	0	0	0	0.001
OTU001573	0	0	0	0	0
OTU001580	0	0	0	0	0
OTU001581	0	0	0	0	0
OTU001582	0	0	0	0	0.00271428571428571
OTU001583	0	0	0	0	0
OTU001584	0	0	0	0	0
OTU001585	0	0	0	0	0
OTU001587	0	0	0	0	0
OTU001589	0	0	0	0	0
OTU001593	0	0	0	0	0.00357651515151515
OTU001598	0	0	0	0	0
OTU001599	0	0	0	0	0
OTU001601	0	0	0	0	0
OTU001602	0	0	0	0	0
OTU001603	0	0	0	0	0.00177777777777778
OTU001605	0	0	0	0	0
OTU001610	0	0	0	0	0
OTU001614	0	0	0	0	0
OTU001616	0	0	0	0	0
OTU001617	0	0	0	0	0
OTU001619	0	0	0	0	0
OTU001621	0	0	0	0	0
OTU001630	0	0	0	0	0
OTU001637	0	0	0	0	0
OTU001642	0	0	0	0	0
OTU001644	0	0	0	0	0.0018
OTU001655	0	0	0	0	0
OTU001658	0	0	0	0	0
OTU001661	0	0	0	0	0
OTU001665	0	0	0	0	0
OTU001668	0	0	0	0	0.00175
OTU001670	0	0	0	0	0
OTU001672	0	0	0	0	0
OTU001673	0	0	0	0	0
OTU001676	0	0	0	0	0
OTU001677	0	0	0	0	0
OTU001679	0	0	0	0	0
OTU001680	0	0	0	0	0.0016
OTU001681	0	0	0	0	0
OTU001682	0	0	0	0	0
OTU001684	0	0	0	0	0
OTU001685	0	0	0	0	0.00158241758241758
OTU001686	0	0	0	0	0
OTU001687	0	0	0	0	0.00548058783321941
OTU001690	0	0	0	0	0
OTU001691	0	0	0	0	0.002
OTU001696	0	0	0	0	0.0051
OTU001698	0	0	0	0	0
OTU001699	0	0	0	0	0
OTU001700	0	0	0	0	0.00177777777777778
OTU001704	0	0	0	0	0
OTU001706	0	0	0	0	0
OTU001716	0	0	0	0	0
OTU001717	0	0	0	0	0
OTU001718	0	0	0	0	0
OTU001719	0	0	0	0	0
OTU001723	0	0	0	0	0
OTU001725	0	0	0	0	0
OTU001726	0	0	0	0	0
OTU001730	0	0	0	0	0
OTU001738	0	0	0	0	0.00184615384615385
OTU001739	0	0	0	0	0
OTU001741	0	0	0	0	0
OTU001743	0	0	0	0	0
OTU001745	0	0	0	0	0.00186666666666667
OTU001747	0	0	0	0	0
OTU001748	0	0	0	0	0
OTU001751	0	0	0	0	0
OTU001753	0	0	0	0	0
OTU001755	0	0	0	0	0
OTU001756	0	0	0	0	0
OTU001757	0	0	0	0	0
OTU001758	0	0	0	0	0
OTU001764	0	0	0	0	0
OTU001765	0	0	0	0	0
OTU001767	0	0	0	0	0
OTU001769	0	0	0	0	0.00171428571428571
OTU001770	0	0	0	0	0
OTU001772	0	0	0	0	0.002
OTU001774	0	0	0	0	0.00186666666666667
OTU001776	0	0	0	0	0.00167320261437908
OTU001779	0	0	0	0	0.0015
OTU001782	0	0	0	0	0
OTU001783	0	0	0	0	0
OTU001786	0	0	0	0	0
OTU001790	0	0	0	0	0
OTU001791	0	0	0	0	0
OTU001793	0	0	0	0	0.00471428571428571
OTU001796	0	0	0	0	0
OTU001798	0	0	0	0	0
OTU001803	0	0	0	0	0
OTU001814	0	0	0	0	0.00272222222222222
OTU001818	0	0	0	0	0
OTU001819	0	0	0	0	0
OTU001820	0	0	0	0	0
OTU001824	0	0	0	0	0
OTU001826	0	0	0	0	0.00795121349238996
OTU001835	0	0	0	0	0
OTU001838	0	0	0	0	0
OTU001842	0	0	0	0	0
OTU001844	0	0	0	0	0
OTU001845	0	0	0	0	0
OTU001854	0	0	0	0	0
OTU001858	0	0	0	0	0
OTU001859	0	0	0	0	0
OTU001866	0	0	0	0	0
OTU001870	0	0	0	0	0.00188235294117647
OTU001878	0	0	0	0	0
OTU001881	0	0	0	0	0.00377976190476191
OTU001882	0	0	0	0	0
OTU001891	0	0	0	0	0
OTU001896	0	0	0	0	0
OTU001898	0	0	0	0	0
OTU001902	0	0	0	0	0
OTU001907	0	0	0	0	0
OTU001909	0	0	0	0	0
OTU001911	0	0	0	0	0
OTU001914	0	0	0	0	0
OTU001915	0	0	0	0	0
OTU001916	0	0	0	0	0
OTU001919	0	0	0	0	0
OTU001923	0	0	0	0	0
OTU001925	0	0	0	0	0.00171904761904762
OTU001929	0	0	0	0	0.0016
OTU001931	0	0	0	0	0
OTU001934	0	0	0	0	0
OTU001939	0	0	0	0	0
OTU001946	0	0	0	0	0
OTU001957	0	0	0	0	0
OTU001959	0	0	0	0	0
OTU001961	0	0	0	0	0
OTU001962	0	0	0	0	0
OTU001966	0	0	0	0	0.00373949579831933
OTU001967	0	0	0	0	0
OTU001969	0	0	0	0	0
OTU001971	0	0	0	0	0
OTU001973	0	0	0	0	0
OTU001979	0	0	0	0	0
OTU001980	0	0	0	0	0
OTU001984	0	0	0	0	0
OTU001988	0	0	0	0	0
OTU001990	0	0	0	0	0
OTU001994	0	0	0	0	0.00181818181818182
OTU001995	0	0	0	0	0
OTU001997	0	0	0	0	0
OTU002000	0	0	0	0	0.0016
OTU002004	0	0	0	0	0
OTU002007	0	0	0	0	0.00367948717948718
OTU002009	0	0	0	0	0
OTU002011	0	0	0	0	0
OTU002012	0	0	0	0	0
OTU002014	0	0	0	0	0
OTU002021	0	0	0	0	0.00177777777777778
OTU002024	0	0	0	0	0
OTU002026	0	0	0	0	0
OTU002027	0	0	0	0	0
OTU002032	0	0	0	0	0
OTU002037	0	0	0	0	0
OTU002044	0	0	0	0	0
OTU002050	0	0	0	0	0
OTU002051	0	0	0	0	0
OTU002054	0	0	0	0	0
OTU002055	0	0	0	0	0
OTU002063	0	0	0	0	0
OTU002065	0	0	0	0	0.001
OTU002074	0	0	0	0	0
OTU002075	0	0	0	0	0
OTU002083	0	0	0	0	0
OTU002086	0	0	0	0	0
OTU002088	0	0	0	0	0
OTU002097	0	0	0	0	0
OTU002100	0	0	0	0	0
OTU002106	0	0	0	0	0
OTU002110	0	0	0	0	0
OTU002119	0	0	0	0	0
OTU002124	0	0	0	0	0
OTU002126	0	0	0	0	0
OTU002129	0	0	0	0	0
OTU002133	0	0	0	0	0
OTU002135	0	0	0	0	0
OTU002136	0	0	0	0	0
OTU002137	0	0	0	0	0
OTU002144	0	0	0	0	0.0018
OTU002145	0	0	0	0	0
OTU002147	0	0	0	0	0.00185714285714286
OTU002151	0	0	0	0	0
OTU002152	0	0	0	0	0
OTU002154	0	0	0	0	0
OTU002155	0	0	0	0	0
OTU002160	0	0	0	0	0
OTU002161	0	0	0	0	0
OTU002164	0	0	0	0	0
OTU002165	0	0	0	0	0.00521739130434782
OTU002168	0	0	0	0	0
OTU002169	0	0	0	0	0
OTU002176	0	0	0	0	0
OTU002179	0	0	0	0	0
OTU002182	0	0	0	0	0
OTU002189	0	0	0	0	0
OTU002192	0	0	0	0	0.00367948717948718
OTU002194	0	0	0	0	0
OTU002197	0	0	0	0	0.00233333333333333
OTU002198	0	0	0	0	0.00188235294117647
OTU002200	0	0	0	0	0
OTU002205	0	0	0	0	0
OTU002206	0	0	0	0	0
OTU002211	0	0	0	0	0
OTU002212	0	0	0	0	0
OTU002213	0	0	0	0	0
OTU002217	0	0	0	0	0
OTU002220	0	0	0	0	0
OTU002224	0	0	0	0	0
OTU002229	0	0	0	0	0
OTU002233	0	0	0	0	0
OTU002237	0	0	0	0	0
OTU002242	0	0	0	0	0.00342857142857143
OTU002246	0	0	0	0	0.001
OTU002251	0	0	0	0	0
OTU002253	0	0	0	0	0
OTU002255	0	0	0	0	0
OTU002256	0	0	0	0	0.00365098039215686
OTU002258	0	0	0	0	0
OTU002259	0	0	0	0	0.0035
OTU002260	0	0	0	0	0
OTU002263	0	0	0	0	0
OTU002268	0	0	0	0	0
OTU002269	0	0	0	0	0
OTU002275	0	0	0	0	0
OTU002279	0	0	0	0	0.00350952380952381
OTU002282	0	0	0	0	0
OTU002286	0	0	0	0	0
OTU002289	0	0	0	0	0
OTU002293	0	0	0	0	0
OTU002295	0	0	0	0	0
OTU002301	0	0	0	0	0
OTU002302	0	0	0	0	0
OTU002303	0	0	0	0	0.00186666666666667
OTU002304	0	0	0	0	0
OTU002307	0	0	0	0	0.0016
OTU002313	0	0	0	0	0
OTU002316	0	0	0	0	0
OTU002317	0	0	0	0	0
OTU002320	0	0	0	0	0.001
OTU002325	0	0	0	0	0
OTU002326	0	0	0	0	0
OTU002332	0	0	0	0	0
OTU002334	0	0	0	0	0
OTU002344	0	0	0	0	0
OTU002345	0	0	0	0	0
OTU002346	0	0	0	0	0.0018
OTU002348	0	0	0	0	0.00457450980392157
OTU002349	0	0	0	0	0
OTU002362	0	0	0	0	0
OTU002363	0	0	0	0	0
OTU002367	0	0	0	0	0
OTU002371	0	0	0	0	0
OTU002375	0	0	0	0	0.001
OTU002385	0	0	0	0	0
OTU002387	0	0	0	0	0.00188888888888889
OTU002388	0	0	0	0	0.001
OTU002398	0	0	0	0	0
OTU002399	0	0	0	0	0
OTU002400	0	0	0	0	0
OTU002401	0	0	0	0	0
OTU002403	0	0	0	0	0
OTU002406	0	0	0	0	0
OTU002409	0	0	0	0	0
OTU002411	0	0	0	0	0
OTU002415	0	0	0	0	0
OTU002416	0	0	0	0	0
OTU002418	0	0	0	0	0
OTU002421	0	0	0	0	0
OTU002424	0	0	0	0	0.001
OTU002427	0	0	0	0	0.00181818181818182
OTU002431	0	0	0	0	0
OTU002438	0	0	0	0	0
OTU002441	0	0	0	0	0
OTU002443	0	0	0	0	0
OTU002445	0	0	0	0	0.001875
OTU002447	0	0	0	0	0.00188888888888889
OTU002449	0	0	0	0	0
OTU002453	0	0	0	0	0
OTU002458	0	0	0	0	0.00333333333333333
OTU002462	0	0	0	0	0.00167320261437908
OTU002466	0	0	0	0	0
OTU002468	0	0	0	0	0
OTU002469	0	0	0	0	0
OTU002470	0	0	0	0	0
OTU002472	0	0	0	0	0.001
OTU002474	0	0	0	0	0
OTU002476	0	0	0	0	0
OTU002481	0	0	0	0	0
OTU002485	0	0	0	0	0
OTU002486	0	0	0	0	0
OTU002487	0	0	0	0	0
OTU002489	0	0	0	0	0
OTU002490	0	0	0	0	0
OTU002494	0	0	0	0	0.0018
OTU001002	0	0	0	0	0.00177777777777778
OTU001130	0	0	0	0	0
OTU001149	0	0	0	0	0
OTU001157	0	0	0	0	0
OTU001164	0	0	0	0	0
OTU001181	0	0	0	0	0
OTU001199	0	0	0	0	0
OTU001201	0	0	0	0	0
OTU001210	0	0	0	0	0
OTU001213	0	0	0	0	0
OTU001216	0	0	0	0	0
OTU001217	0	0	0	0	0
OTU001234	0	0	0	0	0
OTU001238	0	0	0	0	0
OTU001239	0	0	0	0	0
OTU001251	0	0	0	0	0
OTU001264	0	0	0	0	0
OTU001270	0	0	0	0	0
OTU001280	0	0	0	0	0
OTU001283	0	0	0	0	0
OTU001284	0	0	0	0	0.0015
OTU001290	0	0	0	0	0
OTU001292	0	0	0	0	0
OTU001302	0	0	0	0	0
OTU001312	0	0	0	0	0
OTU001319	0	0	0	0	0
OTU001321	0	0	0	0	0
OTU001325	0	0	0	0	0
OTU001330	0	0	0	0	0
OTU001332	0	0	0	0	0
OTU001341	0	0	0	0	0
OTU001343	0	0	0	0	0.00188235294117647
OTU001346	0	0	0	0	0
OTU001359	0	0	0	0	0.00184615384615385
OTU001368	0	0	0	0	0
OTU001369	0	0	0	0	0
OTU001370	0	0	0	0	0
OTU001376	0	0	0	0	0
OTU001384	0	0	0	0	0
OTU001385	0	0	0	0	0
OTU001386	0	0	0	0	0
OTU001388	0	0	0	0	0
OTU001394	0	0	0	0	0
OTU001395	0	0	0	0	0
OTU001403	0	0	0	0	0
OTU001409	0	0	0	0	0
OTU001415	0	0	0	0	0
OTU001420	0	0	0	0	0
OTU001421	0	0	0	0	0
OTU001429	0	0	0	0	0
OTU001432	0	0	0	0	0.0018
OTU001444	0	0	0	0	0
OTU001450	0	0	0	0	0.00175
OTU001457	0	0	0	0	0
OTU001464	0	0	0	0	0
OTU001465	0	0	0	0	0
OTU001470	0	0	0	0	0
OTU001472	0	0	0	0	0
OTU001476	0	0	0	0	0
OTU001483	0	0	0	0	0.001
OTU001484	0	0	0	0	0
OTU001491	0	0	0	0	0
OTU001499	0	0	0	0	0
OTU001501	0	0	0	0	0
OTU001508	0	0	0	0	0
OTU001509	0	0	0	0	0.0018
OTU001511	0	0	0	0	0
OTU001514	0	0	0	0	0
OTU001518	0	0	0	0	0.00293055555555556
OTU001519	0	0	0	0	0
OTU001521	0	0	0	0	0
OTU001526	0	0	0	0	0
OTU001530	0	0	0	0	0
OTU001535	0	0	0	0	0
OTU001539	0	0	0	0	0
OTU001542	0	0	0	0	0
OTU001543	0	0	0	0	0
OTU001546	0	0	0	0	0
OTU001547	0	0	0	0	0
OTU001551	0	0	0	0	0
OTU001552	0	0	0	0	0
OTU001555	0	0	0	0	0
OTU001556	0	0	0	0	0
OTU001560	0	0	0	0	0
OTU001562	0	0	0	0	0
OTU001569	0	0	0	0	0
OTU001572	0	0	0	0	0
OTU001574	0	0	0	0	0
OTU001576	0	0	0	0	0
OTU001578	0	0	0	0	0
OTU001579	0	0	0	0	0
OTU001586	0	0	0	0	0
OTU001591	0	0	0	0	0
OTU001592	0	0	0	0	0
OTU001595	0	0	0	0	0
OTU001596	0	0	0	0	0
OTU001600	0	0	0	0	0.0016
OTU001604	0	0	0	0	0
OTU001606	0	0	0	0	0
OTU001609	0	0	0	0	0
OTU001612	0	0	0	0	0.00451764705882353
OTU001615	0	0	0	0	0
OTU001618	0	0	0	0	0
OTU001620	0	0	0	0	0
OTU001622	0	0	0	0	0
OTU001625	0	0	0	0	0
OTU001632	0	0	0	0	0
OTU001634	0	0	0	0	0
OTU001635	0	0	0	0	0
OTU001639	0	0	0	0	0
OTU001643	0	0	0	0	0.0016
OTU001646	0	0	0	0	0
OTU001648	0	0	0	0	0
OTU001650	0	0	0	0	0.0035
OTU001651	0	0	0	0	0.0018
OTU001656	0	0	0	0	0
OTU001660	0	0	0	0	0
OTU001666	0	0	0	0	0
OTU001674	0	0	0	0	0
OTU001675	0	0	0	0	0
OTU001683	0	0	0	0	0
OTU001692	0	0	0	0	0
OTU001693	0	0	0	0	0
OTU001701	0	0	0	0	0
OTU001702	0	0	0	0	0
OTU001703	0	0	0	0	0.00175
OTU001707	0	0	0	0	0
OTU001708	0	0	0	0	0
OTU001709	0	0	0	0	0
OTU001710	0	0	0	0	0
OTU001713	0	0	0	0	0
OTU001720	0	0	0	0	0
OTU001721	0	0	0	0	0
OTU001727	0	0	0	0	0
OTU001731	0	0	0	0	0
